sale_id,sale_date,product_id,store_id,channel_id,customer_id,quantity,gross_revenue,discount_value,net_revenue,cost
3726,2025-05-11,44,11,2,356,5,750.95,30.04,720.91,348.85
3727,2024-03-21,34,9,2,49,5,605.5,12.11,593.39,420.85
3728,2024-01-23,3,11,1,438,3,126.21,0.0,126.21,82.47
3729,2025-04-30,36,4,1,199,1,34.1,3.41,30.69,18.08
3730,2025-06-29,42,13,1,71,3,367.47,12.25,355.22,239.25
3731,2025-06-20,10,7,1,461,1,209.99,0.0,209.99,97.72
3732,2024-05-05,20,5,2,249,2,499.36,49.94,449.42,340.32
3733,2025-04-27,30,14,2,492,4,552.0,13.8,538.2,309.48
3734,2025-04-15,37,3,1,474,5,282.6,11.3,271.3,169.25
3735,2024-10-28,40,8,1,497,2,123.86,0.0,123.86,67.3
3736,2025-06-13,3,4,2,409,1,213.88,21.39,192.49,87.54
3737,2024-02-09,33,15,2,16,1,191.57,0.0,191.57,93.76
3738,2024-02-16,16,9,2,371,2,82.02,0.0,82.02,43.78
3739,2024-02-09,26,9,2,36,4,773.8,38.69,735.11,432.28
3740,2024-06-24,3,15,2,319,4,812.28,0.0,812.28,504.92
3741,2025-04-04,42,9,1,22,5,394.9,7.9,387.0,265.9
3742,2024-05-17,43,2,2,202,2,334.64,0.0,334.64,194.0
3743,2024-05-01,21,12,2,347,4,434.68,21.73,412.95,265.4
3744,2024-12-13,14,14,1,45,5,1239.7,0.0,1239.7,847.25
3745,2024-12-16,50,10,2,209,2,262.16,13.11,249.05,141.26
3746,2024-08-22,37,2,1,143,2,231.02,0.0,231.02,115.88
3747,2025-09-24,1,5,1,402,5,903.8,18.08,885.72,621.5
3748,2024-12-26,11,7,1,247,4,801.68,20.04,781.64,530.08
3749,2024-08-07,34,4,2,211,3,545.19,36.35,508.84,227.13
3750,2025-07-10,6,9,1,159,3,516.63,0.0,516.63,298.23
3751,2025-03-21,6,2,2,386,5,339.4,0.0,339.4,230.9
3752,2025-11-25,50,2,2,257,1,226.19,45.24,180.95,123.26
3753,2025-06-10,4,3,2,97,3,411.93,13.73,398.2,170.79
3754,2025-07-17,43,9,2,228,4,760.04,38.0,722.04,514.6
3755,2025-03-15,1,3,2,477,3,548.31,36.55,511.76,369.3
3756,2024-04-17,26,5,1,352,4,558.2,0.0,558.2,229.48
3757,2024-02-12,13,8,2,496,4,508.2,0.0,508.2,276.52
3758,2024-07-20,7,12,2,406,4,418.8,20.94,397.86,204.68
3759,2025-10-30,28,4,2,220,4,895.92,0.0,895.92,392.88
3760,2024-06-24,6,13,2,44,3,144.33,4.81,139.52,70.5
3761,2024-05-04,19,8,1,438,1,49.52,0.0,49.52,23.39
3762,2024-06-07,26,14,1,103,5,310.25,6.21,304.04,153.75
3763,2024-07-18,1,9,2,374,4,883.28,0.0,883.28,548.08
3764,2025-03-24,39,2,1,50,4,512.2,0.0,512.2,205.04
3765,2025-03-31,49,8,1,114,4,596.36,0.0,596.36,258.8
3766,2024-06-12,24,8,1,103,5,738.7,14.77,723.93,351.05
3767,2024-03-19,41,14,2,299,1,216.01,0.0,216.01,135.56
3768,2024-01-15,42,5,2,193,2,286.56,14.33,272.23,154.62
3769,2025-08-24,37,1,2,396,5,449.05,17.96,431.09,268.95
3770,2024-08-20,31,2,1,289,4,798.68,19.97,778.71,513.52
3771,2024-02-11,12,11,2,345,2,62.4,0.0,62.4,43.12
3772,2025-06-12,11,7,1,348,5,588.05,11.76,576.29,257.25
3773,2025-05-27,6,2,1,371,1,97.72,0.0,97.72,58.65
3774,2025-08-13,17,4,2,204,1,77.72,15.54,62.18,44.11
3775,2025-11-25,9,2,1,73,1,61.72,12.34,49.38,40.29
3776,2024-03-10,39,8,1,197,1,129.58,12.96,116.62,90.15
3777,2025-07-31,46,2,2,222,5,1177.3,47.09,1130.21,745.7
3778,2024-11-22,7,15,2,10,3,216.9,0.0,216.9,93.6
3779,2025-01-01,22,13,1,329,3,641.43,42.76,598.67,284.22
3780,2024-06-17,42,7,1,495,5,1132.9,45.32,1087.58,461.1
3781,2024-06-21,45,2,2,29,1,124.92,12.49,112.43,69.4
3782,2024-02-28,23,7,2,254,2,129.4,0.0,129.4,82.72
3783,2025-12-08,43,1,1,165,2,140.18,0.0,140.18,65.98
3784,2025-04-23,24,9,1,6,2,489.38,24.47,464.91,292.34
3785,2025-12-28,25,4,1,403,2,314.92,15.75,299.17,141.96
3786,2025-10-26,18,3,1,60,3,593.73,19.79,573.94,353.61
3787,2025-02-05,42,6,1,29,5,1074.75,42.99,1031.76,462.05
3788,2024-08-15,11,8,2,29,2,69.26,3.46,65.8,42.32
3789,2025-05-22,6,13,2,236,3,212.7,7.09,205.61,103.59
3790,2025-09-24,43,14,2,175,1,171.77,0.0,171.77,94.11
3791,2024-09-11,24,14,1,119,5,1239.85,0.0,1239.85,501.15
3792,2025-04-30,30,10,1,196,3,420.18,14.01,406.17,205.41
3793,2024-06-02,48,10,1,434,2,129.08,6.45,122.63,71.9
3794,2024-05-13,39,4,1,427,5,727.1,29.08,698.02,300.25
3795,2024-06-29,9,10,2,495,1,45.26,0.0,45.26,24.73
3796,2024-08-09,26,12,2,21,2,462.9,23.14,439.76,284.2
3797,2024-06-18,9,1,2,12,1,205.55,41.11,164.44,122.19
3798,2025-08-08,30,10,2,199,5,579.95,0.0,579.95,313.2
3799,2025-10-31,18,9,2,204,3,465.0,0.0,465.0,187.26
3800,2025-12-21,21,2,1,13,2,316.66,15.83,300.83,193.7
3801,2025-07-09,40,6,2,439,3,669.0,22.3,646.7,286.83
3802,2024-12-05,6,1,2,271,2,309.18,30.92,278.26,201.54
3803,2024-11-16,20,1,2,297,1,134.21,0.0,134.21,56.51
3804,2024-08-13,46,11,2,181,1,89.78,17.96,71.82,53.85
3805,2025-12-16,47,13,2,265,4,472.88,23.64,449.24,194.64
3806,2025-01-23,32,9,1,43,5,261.55,0.0,261.55,181.15
3807,2024-08-22,25,11,1,153,2,409.4,40.94,368.46,220.66
3808,2024-07-07,16,4,2,156,5,1091.05,43.64,1047.41,697.8
3809,2025-07-07,1,2,1,91,1,44.55,0.0,44.55,20.29
3810,2024-06-17,50,9,2,225,3,622.92,0.0,622.92,414.39
3811,2024-06-14,13,3,1,454,4,527.48,0.0,527.48,230.08
3812,2025-05-07,19,4,2,367,1,36.36,3.64,32.72,18.77
3813,2024-02-25,7,5,1,143,4,413.76,0.0,413.76,237.64
3814,2025-12-17,25,10,2,256,3,597.03,0.0,597.03,270.9
3815,2024-07-14,16,7,2,356,5,530.45,21.22,509.23,344.05
3816,2025-05-22,3,2,2,215,5,788.9,15.78,773.12,320.8
3817,2025-01-07,40,10,2,64,5,802.25,32.09,770.16,420.2
3818,2025-07-11,18,2,1,77,1,217.41,21.74,195.67,149.24
3819,2024-03-17,16,4,1,83,4,785.36,19.63,765.73,330.36
3820,2025-10-27,49,1,1,496,2,458.3,22.92,435.38,259.14
3821,2025-05-15,43,5,2,444,1,245.33,24.53,220.8,119.16
3822,2025-12-22,17,6,2,106,2,219.9,21.99,197.91,151.94
3823,2024-10-22,25,2,1,225,3,162.72,5.42,157.3,78.72
3824,2025-10-29,36,12,2,284,1,112.42,22.48,89.94,46.32
3825,2024-09-29,38,9,1,223,3,452.61,0.0,452.61,288.3
3826,2024-01-19,5,8,2,90,4,511.32,12.78,498.54,287.52
3827,2025-03-13,25,12,1,3,4,935.48,23.39,912.09,544.88
3828,2025-01-10,36,8,1,222,4,772.12,0.0,772.12,464.2
3829,2025-01-05,15,2,1,164,4,821.16,41.06,780.1,354.52
3830,2025-01-09,45,3,1,5,4,322.48,8.06,314.42,176.48
3831,2024-07-11,4,10,2,189,2,354.26,35.43,318.83,195.12
3832,2024-03-12,26,5,1,426,4,235.88,11.79,224.09,126.44
3833,2025-10-30,23,8,1,451,4,910.6,45.53,865.07,451.92
3834,2024-06-01,17,14,2,296,4,492.92,0.0,492.92,308.72
3835,2025-03-17,43,12,2,38,1,116.42,0.0,116.42,58.64
3836,2025-02-14,10,10,1,317,1,113.78,11.38,102.4,52.89
3837,2024-07-03,40,13,2,2,2,433.26,21.66,411.6,203.36
3838,2025-01-15,1,9,1,256,1,159.57,0.0,159.57,78.91
3839,2025-05-31,35,14,1,104,4,295.24,7.38,287.86,195.84
3840,2025-10-12,50,8,1,304,5,332.9,0.0,332.9,200.95
3841,2024-07-11,12,10,2,351,5,676.15,0.0,676.15,324.05
3842,2025-11-14,6,3,1,388,4,965.88,24.15,941.73,550.64
3843,2024-01-31,33,14,1,386,2,236.86,11.84,225.02,129.84
3844,2024-03-20,20,14,1,14,1,114.6,0.0,114.6,61.64
3845,2025-07-23,25,11,1,161,5,1134.8,22.7,1112.1,788.1
3846,2025-05-01,46,1,1,407,3,127.89,8.53,119.36,83.01
3847,2025-03-28,13,1,1,127,2,100.9,0.0,100.9,54.78
3848,2024-07-19,22,12,2,183,3,143.76,9.58,134.18,78.18
3849,2025-11-27,34,9,1,399,3,590.79,19.69,571.1,271.35
3850,2025-04-11,35,3,2,77,4,656.6,0.0,656.6,437.08
3851,2025-12-12,42,2,2,147,1,63.66,12.73,50.93,34.76
3852,2025-03-20,30,7,1,224,3,150.21,0.0,150.21,93.96
3853,2025-05-02,17,9,1,416,3,170.85,0.0,170.85,101.1
3854,2024-02-03,39,1,1,357,5,364.9,7.3,357.6,180.15
3855,2024-12-17,42,7,1,419,4,670.44,0.0,670.44,328.44
3856,2024-01-24,11,10,1,330,1,157.71,15.77,141.94,65.22
3857,2024-10-14,6,4,2,155,1,36.32,0.0,36.32,19.62
3858,2025-06-30,19,4,1,383,1,136.88,27.38,109.5,66.93
3859,2025-02-05,31,15,1,359,1,248.73,0.0,248.73,134.72
3860,2025-03-31,17,9,1,401,1,56.5,11.3,45.2,27.95
3861,2024-10-22,6,1,2,191,4,839.04,20.98,818.06,433.72
3862,2025-06-14,15,8,1,31,4,898.04,22.45,875.59,381.24
3863,2024-04-28,33,15,1,159,3,186.69,12.45,174.24,85.65
3864,2024-01-19,18,5,1,497,1,156.71,0.0,156.71,99.98
3865,2024-12-06,38,13,1,229,4,226.6,0.0,226.6,119.92
3866,2025-04-18,24,8,1,6,3,241.92,0.0,241.92,112.26
3867,2025-09-07,39,13,1,340,1,241.29,48.26,193.03,121.78
3868,2025-11-11,33,6,2,387,1,215.76,0.0,215.76,91.57
3869,2024-08-08,16,1,2,267,2,359.6,0.0,359.6,146.1
3870,2024-10-08,3,15,1,326,4,544.56,13.61,530.95,227.08
3871,2024-11-20,33,4,2,248,4,600.08,15.0,585.08,367.76
3872,2024-01-28,36,5,2,300,2,447.96,0.0,447.96,312.4
3873,2025-12-12,18,9,1,261,1,237.11,23.71,213.4,122.57
3874,2025-07-21,12,14,2,461,4,689.16,17.23,671.93,318.88
3875,2025-02-11,40,12,2,466,4,451.68,11.29,440.39,286.2
3876,2025-12-08,15,5,1,386,3,743.49,0.0,743.49,380.91
3877,2025-08-08,14,1,2,306,2,441.9,22.09,419.81,286.58
3878,2024-05-12,2,10,2,65,5,898.9,17.98,880.92,569.2
3879,2025-07-11,9,12,1,446,4,154.24,0.0,154.24,99.56
3880,2024-06-03,31,7,1,331,4,414.6,0.0,414.6,211.32
3881,2025-08-22,22,13,1,155,5,310.75,6.21,304.54,186.5
3882,2025-03-25,24,1,1,117,4,994.24,0.0,994.24,531.44
3883,2024-08-26,44,6,2,318,5,357.75,0.0,357.75,203.35
3884,2024-06-16,46,9,2,475,2,118.2,5.91,112.29,67.96
3885,2025-12-15,21,4,2,404,3,261.24,17.42,243.82,181.65
3886,2025-12-12,7,3,2,234,4,749.12,18.73,730.39,515.2
3887,2025-09-12,23,8,1,276,4,295.52,14.78,280.74,197.32
3888,2025-10-21,39,13,1,367,4,906.76,0.0,906.76,528.4
3889,2024-09-15,6,12,1,333,2,377.5,37.75,339.75,253.66
3890,2025-11-17,9,15,2,166,2,140.58,14.06,126.52,88.6
3891,2025-08-17,29,2,1,144,3,163.53,0.0,163.53,100.92
3892,2025-09-16,35,4,1,147,4,202.76,10.14,192.62,95.08
3893,2024-10-31,22,7,1,325,2,285.14,28.51,256.63,140.46
3894,2025-05-06,5,13,1,24,2,114.2,5.71,108.49,78.34
3895,2024-04-09,15,3,1,481,4,499.96,0.0,499.96,253.88
3896,2025-04-29,15,3,2,290,1,63.43,12.69,50.74,40.58
3897,2025-11-25,24,9,2,192,1,247.83,24.78,223.05,158.41
3898,2025-01-04,39,1,1,349,5,748.8,14.98,733.82,328.2
3899,2024-11-20,33,2,1,431,2,156.16,15.62,140.54,81.82
3900,2025-05-22,49,13,2,166,2,317.04,31.7,285.34,215.64
3901,2025-12-04,22,11,2,172,2,76.92,7.69,69.23,38.42
3902,2024-03-16,29,8,2,395,3,723.18,48.21,674.97,291.6
3903,2024-07-01,45,4,1,64,1,143.19,0.0,143.19,83.68
3904,2025-12-03,3,6,1,425,5,217.3,0.0,217.3,144.05
3905,2025-07-20,32,15,2,363,3,516.51,0.0,516.51,306.72
3906,2024-06-10,41,8,1,434,1,201.64,40.33,161.31,101.13
3907,2024-08-29,2,7,1,121,2,342.34,0.0,342.34,210.46
3908,2025-02-01,48,8,2,311,4,850.92,0.0,850.92,378.68
3909,2024-10-16,4,13,1,433,2,323.3,32.33,290.97,166.16
3910,2025-10-17,6,4,2,327,4,783.56,19.59,763.97,500.24
3911,2024-04-08,45,10,2,116,2,154.2,0.0,154.2,92.34
3912,2025-05-31,46,9,2,169,5,900.6,36.02,864.58,405.25
3913,2024-01-13,41,5,2,396,4,122.52,6.13,116.39,61.44
3914,2024-01-02,27,9,2,315,1,39.17,3.92,35.25,20.23
3915,2025-10-19,26,12,1,499,2,374.52,37.45,337.07,178.42
3916,2025-07-05,45,3,2,62,3,433.95,14.47,419.48,248.85
3917,2025-04-14,49,14,2,392,2,316.08,15.8,300.28,132.42
3918,2024-07-10,33,6,1,223,1,229.26,0.0,229.26,137.68
3919,2024-06-18,42,4,2,369,2,237.72,0.0,237.72,124.44
3920,2025-11-09,46,5,2,41,5,413.9,16.56,397.34,239.35
3921,2025-04-12,37,6,1,140,4,367.56,18.38,349.18,190.72
3922,2024-02-09,44,10,2,405,2,119.98,6.0,113.98,75.18
3923,2025-02-25,6,1,1,14,2,290.86,14.54,276.32,180.74
3924,2025-09-26,25,6,2,267,4,425.6,0.0,425.6,233.08
3925,2025-05-09,20,15,1,38,1,104.5,0.0,104.5,54.86
3926,2025-02-02,41,14,2,427,1,61.1,6.11,54.99,40.94
3927,2024-04-16,45,6,2,97,1,93.02,18.6,74.42,57.73
3928,2024-10-31,27,15,1,165,3,257.25,17.15,240.1,126.66
3929,2025-01-09,48,7,1,301,4,791.28,0.0,791.28,335.88
3930,2025-08-17,35,1,1,446,2,480.68,24.03,456.65,236.56
3931,2025-08-12,3,7,1,271,3,639.39,42.63,596.76,267.27
3932,2025-07-19,32,2,1,107,2,118.32,11.83,106.49,71.42
3933,2024-04-13,37,15,2,151,3,407.46,13.58,393.88,206.64
3934,2025-08-29,24,13,2,336,1,241.14,0.0,241.14,165.75
3935,2025-04-28,21,9,1,29,3,644.82,21.49,623.33,379.02
3936,2025-07-07,12,6,2,1,2,85.72,8.57,77.15,54.06
3937,2025-06-18,15,4,2,430,1,82.0,16.4,65.6,56.16
3938,2025-04-20,16,6,2,188,5,299.45,0.0,299.45,140.75
3939,2024-08-15,26,1,2,469,2,487.58,0.0,487.58,263.12
3940,2024-10-02,33,11,2,287,5,1216.95,0.0,1216.95,649.85
3941,2025-03-09,32,13,2,418,1,162.65,16.27,146.38,99.03
3942,2024-01-03,40,14,2,255,1,166.29,33.26,133.03,79.41
3943,2025-04-19,2,9,1,414,2,444.72,44.47,400.25,217.64
3944,2025-10-30,22,2,2,390,4,951.8,23.8,928.0,480.32
3945,2025-12-25,33,9,1,370,1,199.39,39.88,159.51,129.82
3946,2024-01-25,18,11,2,477,5,391.1,15.64,375.46,163.5
3947,2025-07-12,22,14,2,361,3,529.47,0.0,529.47,296.16
3948,2025-08-08,38,4,1,115,1,161.32,16.13,145.19,81.44
3949,2024-01-10,10,7,2,498,3,434.79,14.49,420.3,194.64
3950,2025-03-27,9,1,1,278,5,1223.25,0.0,1223.25,546.45
3951,2024-05-08,50,10,2,124,1,193.35,0.0,193.35,122.64
3952,2025-06-25,7,9,2,98,2,331.22,33.12,298.1,165.18
3953,2024-01-03,35,12,1,389,4,477.8,23.89,453.91,249.64
3954,2024-11-05,39,8,2,399,2,316.14,0.0,316.14,171.06
3955,2025-06-08,34,2,1,379,2,411.8,41.18,370.62,178.96
3956,2024-02-06,30,6,2,348,4,987.0,24.68,962.32,504.72
3957,2024-04-16,25,9,1,45,1,177.28,35.46,141.82,90.57
3958,2025-11-22,20,6,2,125,2,433.62,21.68,411.94,199.36
3959,2024-10-27,10,1,1,434,1,89.37,17.87,71.5,39.94
3960,2024-03-14,10,11,1,344,1,80.62,16.12,64.5,35.58
3961,2025-07-03,29,10,2,303,4,564.92,0.0,564.92,277.0
3962,2024-12-14,27,6,2,155,5,235.7,4.71,230.99,124.2
3963,2025-06-28,41,9,1,198,3,731.58,0.0,731.58,337.08
3964,2024-09-27,21,13,1,77,3,597.72,39.85,557.87,340.47
3965,2025-09-04,23,6,1,328,4,524.04,0.0,524.04,345.08
3966,2024-08-20,37,6,1,120,4,432.0,21.6,410.4,252.68
3967,2025-10-27,45,10,2,23,5,745.95,0.0,745.95,355.65
3968,2024-11-05,28,9,2,493,5,179.75,7.19,172.56,98.4
3969,2024-09-12,19,3,1,204,1,98.21,0.0,98.21,66.89
3970,2025-01-16,18,9,2,334,1,124.62,12.46,112.16,53.35
3971,2025-07-25,50,13,2,160,4,318.12,0.0,318.12,178.12
3972,2025-12-05,49,4,1,215,1,204.12,40.82,163.3,137.17
3973,2024-09-22,20,15,2,313,1,178.77,17.88,160.89,106.11
3974,2025-05-23,25,10,1,475,3,604.83,0.0,604.83,348.9
3975,2024-03-26,48,5,2,118,3,543.63,18.12,525.51,285.27
3976,2024-08-14,38,1,1,274,5,432.15,17.29,414.86,197.25
3977,2025-07-31,1,13,1,3,4,725.48,0.0,725.48,484.96
3978,2024-03-08,3,8,2,32,5,1153.05,23.06,1129.99,743.55
3979,2024-11-07,47,3,1,52,2,388.96,0.0,388.96,199.68
3980,2024-10-02,37,12,2,138,1,158.38,15.84,142.54,66.56
3981,2024-04-01,32,2,1,284,3,523.62,34.91,488.71,279.66
3982,2024-12-29,27,11,2,188,5,529.55,21.18,508.37,302.5
3983,2025-11-27,18,14,2,237,2,158.28,7.91,150.37,99.82
3984,2024-01-01,48,5,1,309,2,367.48,18.37,349.11,155.98
3985,2024-02-18,6,12,1,116,4,886.96,22.17,864.79,554.84
3986,2024-02-27,34,14,1,20,4,355.12,17.76,337.36,171.68
3987,2024-04-14,30,8,1,147,2,212.5,21.25,191.25,98.86
3988,2025-04-03,41,5,1,284,1,138.5,0.0,138.5,64.24
3989,2025-01-07,40,15,1,145,5,980.95,19.62,961.33,639.9
3990,2025-11-22,37,14,2,410,3,359.85,23.99,335.86,191.91
3991,2025-02-10,6,14,1,103,1,239.2,0.0,239.2,140.07
3992,2024-09-17,16,4,2,379,5,157.0,3.14,153.86,92.35
3993,2024-07-18,24,9,2,98,3,542.67,0.0,542.67,306.9
3994,2024-03-07,11,8,1,463,2,403.04,40.3,362.74,192.52
3995,2024-04-07,29,13,1,425,4,262.2,6.55,255.65,148.16
3996,2024-08-04,3,15,2,454,4,669.48,33.47,636.01,296.96
3997,2024-09-12,2,10,2,25,3,115.5,7.7,107.8,75.45
3998,2024-07-03,34,8,2,155,5,151.05,3.02,148.03,61.7
3999,2024-09-30,30,7,1,306,4,249.52,6.24,243.28,120.72
4000,2024-10-04,24,9,1,172,3,505.68,0.0,505.68,332.16
4001,2024-10-16,9,1,1,140,3,612.09,40.81,571.28,382.74
4002,2024-09-30,20,2,2,36,3,277.53,0.0,277.53,114.9
4003,2025-03-16,30,15,2,325,5,441.05,17.64,423.41,179.0
4004,2025-09-19,35,8,2,289,5,558.75,11.18,547.57,388.9
4005,2025-10-01,35,10,2,393,4,245.04,6.13,238.91,114.72
4006,2025-08-12,2,7,2,160,2,361.62,0.0,361.62,208.28
4007,2024-01-21,13,6,2,435,3,613.92,0.0,613.92,369.87
4008,2025-01-29,14,6,2,202,2,428.64,42.86,385.78,238.9
4009,2024-03-02,32,9,1,84,4,363.6,0.0,363.6,227.76
4010,2024-06-10,35,9,1,417,5,1096.7,0.0,1096.7,526.8
4011,2024-04-26,28,2,1,67,5,291.0,0.0,291.0,144.6
4012,2024-07-19,39,15,1,14,5,1160.8,23.22,1137.58,475.35
4013,2024-06-16,44,5,2,411,2,212.54,10.63,201.91,122.54
4014,2025-05-03,40,15,2,334,4,269.12,0.0,269.12,148.36
4015,2024-10-28,44,11,2,456,5,848.55,0.0,848.55,432.45
4016,2024-01-27,9,10,2,480,4,573.0,28.65,544.35,273.84
4017,2024-10-20,14,10,1,28,2,248.84,24.88,223.96,100.86
4018,2025-03-17,2,8,2,226,4,759.24,18.98,740.26,458.44
4019,2024-07-26,29,9,1,9,1,196.99,0.0,196.99,132.44
4020,2025-07-20,43,9,2,483,2,269.26,0.0,269.26,117.86
4021,2025-04-05,43,8,1,319,3,529.74,35.32,494.42,295.02
4022,2024-08-17,21,14,1,215,5,624.4,0.0,624.4,256.25
4023,2025-12-23,38,13,2,5,2,408.14,0.0,408.14,245.26
4024,2024-12-02,49,7,1,486,4,723.4,36.17,687.23,453.96
4025,2024-06-19,12,6,2,29,5,453.4,9.07,444.33,231.05
4026,2024-04-10,34,5,2,311,4,332.52,16.63,315.89,157.44
4027,2024-07-18,39,6,1,91,2,142.54,7.13,135.41,87.08
4028,2025-09-03,1,14,1,293,2,272.86,0.0,272.86,129.44
4029,2024-01-02,42,15,2,329,2,247.64,12.38,235.26,151.54
4030,2024-02-03,41,2,1,73,1,243.17,24.32,218.85,158.05
4031,2025-01-14,6,14,1,483,1,123.41,12.34,111.07,51.58
4032,2025-11-25,10,15,2,276,3,100.98,0.0,100.98,49.26
4033,2025-06-10,41,7,1,158,3,90.9,6.06,84.84,62.61
4034,2024-11-22,22,10,2,298,2,347.04,0.0,347.04,163.62
4035,2024-05-04,5,13,1,36,5,443.5,0.0,443.5,216.25
4036,2025-12-21,10,15,1,174,4,518.92,25.95,492.97,313.2
4037,2025-04-12,19,15,1,109,5,814.05,32.56,781.49,461.15
4038,2025-06-16,11,11,1,223,4,933.92,46.7,887.22,386.24
4039,2024-09-06,36,1,2,92,3,643.41,21.45,621.96,323.4
4040,2024-07-13,42,3,1,86,2,292.54,29.25,263.29,151.38
4041,2025-07-03,16,2,2,456,2,215.52,21.55,193.97,96.64
4042,2025-04-05,46,4,1,295,1,86.43,0.0,86.43,58.91
4043,2025-02-10,36,1,2,480,3,173.16,0.0,173.16,102.96
4044,2025-03-18,1,7,1,79,3,233.88,0.0,233.88,151.47
4045,2025-01-30,1,10,1,495,4,518.56,25.93,492.63,210.68
4046,2025-03-05,37,6,1,121,5,660.0,13.2,646.8,297.05
4047,2024-07-25,38,6,1,294,2,430.32,43.03,387.29,192.66
4048,2024-04-24,29,14,2,233,3,205.5,13.7,191.8,86.04
4049,2024-06-04,8,13,1,302,2,96.32,4.82,91.5,60.58
4050,2024-10-23,43,1,2,272,5,817.05,32.68,784.37,455.0
4051,2024-01-23,44,7,1,355,5,335.65,13.43,322.22,189.95
4052,2025-09-30,22,4,2,92,5,771.6,15.43,756.17,445.3
4053,2025-03-23,45,4,2,487,1,212.17,0.0,212.17,110.0
4054,2025-08-23,22,3,1,329,2,210.82,10.54,200.28,128.16
4055,2024-11-18,50,5,1,355,1,100.88,0.0,100.88,48.17
4056,2024-04-26,23,1,1,182,1,47.3,0.0,47.3,20.85
4057,2025-09-12,14,15,2,422,1,86.45,8.65,77.8,37.36
4058,2024-07-06,26,9,2,243,1,39.76,7.95,31.81,15.93
4059,2025-02-14,40,4,2,421,5,286.25,5.73,280.52,169.55
4060,2025-04-25,44,10,1,13,4,414.24,10.36,403.88,212.88
4061,2025-06-30,50,14,2,307,2,184.42,0.0,184.42,108.46
4062,2025-10-09,5,14,1,328,1,124.16,0.0,124.16,86.26
4063,2024-05-09,28,10,1,459,1,110.77,0.0,110.77,47.4
4064,2025-05-09,27,6,1,158,5,715.55,0.0,715.55,308.05
4065,2024-07-12,50,7,1,390,1,123.14,0.0,123.14,52.01
4066,2025-01-31,41,12,1,340,1,197.21,0.0,197.21,81.11
4067,2025-08-14,24,3,2,99,1,211.09,0.0,211.09,137.51
4068,2025-01-06,50,13,2,83,5,1119.9,0.0,1119.9,512.8
4069,2025-10-20,1,3,2,202,3,711.78,23.73,688.05,368.28
4070,2025-05-31,48,2,2,217,3,138.81,0.0,138.81,95.88
4071,2025-12-01,14,12,2,19,4,188.36,4.71,183.65,131.64
4072,2024-09-23,9,13,1,280,4,280.64,0.0,280.64,136.44
4073,2024-09-22,35,11,2,331,3,408.66,0.0,408.66,165.93
4074,2024-10-20,40,4,1,79,2,205.68,20.57,185.11,136.7
4075,2025-08-03,21,11,1,235,3,533.07,17.77,515.3,349.02
4076,2024-03-05,2,12,2,97,1,239.28,23.93,215.35,104.88
4077,2024-10-07,43,10,1,358,4,706.08,35.3,670.78,429.28
4078,2024-07-29,10,5,1,273,3,497.04,33.14,463.9,294.72
4079,2025-05-19,13,11,2,388,1,126.23,0.0,126.23,79.98
4080,2024-11-27,17,3,1,47,5,303.9,6.08,297.82,165.1
4081,2024-04-17,42,10,2,372,3,340.47,11.35,329.12,142.56
4082,2025-04-26,3,1,2,150,1,155.81,15.58,140.23,74.69
4083,2025-03-02,29,10,1,163,2,145.72,0.0,145.72,96.28
4084,2025-08-01,41,7,2,112,4,993.96,24.85,969.11,630.64
4085,2025-08-03,15,5,1,187,2,65.38,6.54,58.84,45.52
4086,2024-02-25,42,14,2,459,5,339.2,0.0,339.2,168.25
4087,2025-02-15,21,3,1,352,3,335.82,11.19,324.63,209.43
4088,2025-07-13,44,13,2,131,4,708.08,35.4,672.68,481.48
4089,2025-07-11,41,2,2,26,2,183.52,18.35,165.17,124.42
4090,2025-09-27,10,4,1,438,4,716.76,17.92,698.84,339.28
4091,2025-05-17,14,9,2,325,2,74.52,7.45,67.07,38.78
4092,2025-12-03,16,12,2,431,5,1155.0,23.1,1131.9,486.85
4093,2025-02-19,20,1,1,154,5,407.05,0.0,407.05,170.6
4094,2025-07-24,21,10,2,385,5,602.2,12.04,590.16,297.7
4095,2024-03-27,21,13,2,457,1,164.06,0.0,164.06,101.13
4096,2024-07-31,31,7,1,81,2,404.82,20.24,384.58,241.24
4097,2025-11-16,13,8,2,97,3,175.02,0.0,175.02,71.97
4098,2024-10-29,50,15,2,135,1,155.79,0.0,155.79,78.09
4099,2025-11-28,48,13,2,292,5,203.5,0.0,203.5,111.0
4100,2024-06-10,37,2,1,121,3,528.3,17.61,510.69,217.02
4101,2025-04-03,29,15,1,49,3,105.51,7.03,98.48,59.37
4102,2025-02-06,47,7,1,335,4,191.52,9.58,181.94,90.56
4103,2024-03-07,10,12,1,362,4,898.2,22.46,875.74,549.4
4104,2025-03-23,1,12,1,352,1,182.67,0.0,182.67,89.56
4105,2024-07-13,17,14,2,330,5,436.0,17.44,418.56,286.1
4106,2024-11-21,28,1,1,40,3,408.39,27.23,381.16,259.56
4107,2024-03-21,41,13,1,177,5,409.05,0.0,409.05,241.85
4108,2024-02-23,43,6,1,455,5,694.45,13.89,680.56,316.4
4109,2025-08-24,42,14,2,38,1,142.32,14.23,128.09,90.67
4110,2024-01-05,41,11,2,265,4,280.52,0.0,280.52,150.32
4111,2024-11-29,10,10,2,201,1,229.5,22.95,206.55,160.4
